"s1 | Dick Johnson Is Dead | United States | Movie | As her father nears the end of his life, filmmaker Kirsten Johnson stages his death in inventive and comical ways to help them both face the inevitable."
"s753 | Vampire Academy | United States, United Kingdom | Movie | A half-human, half-vampire teen must prepare for class and her destiny as the protector of mortal vampires against their vicious immortal counterparts."
"s754 | Newly Rich, Newly Poor | Colombia | TV Show | After learning they were switched at birth, wealthy AndrÃ©s and working-class Brayan must adjust to the families and lifestyles they were meant to have."
"s755 | A Private War | United Kingdom, United States | Movie | In this biopic, war correspondent Marie Colvin risks it all to bring back the truth from the frontlines, despite the toll it takes on her own life."
"s756 | Kitty Love: An Homage to Cats | Netherlands | Movie | Famous feline Abatutu presents this charming celebration of cats, showcasing their finest and friskiest moments with a collection of home videos."
"s757 | Small Chops | Nigeria | Movie | When a business mogul hires an exotic dancer for a weekend of entertainment, it quickly morphs into a messy situation full of misunderstanding."
s758 | Breaking Boundaries: The Science Of Our Planet | United States | Movie | David Attenborough and scientist Johan RockstrÃ¶m examine Earth's biodiversity collapse and how this crisis can still be averted.
"s759 | Feel Good | United Kingdom | TV Show | Stand-up comic Mae Martin navigates a passionate, messy new relationship with her girlfriend, George, while dealing with the challenges of sobriety."
"s760 | Fireplace 4K: Classic Crackling Fireplace from Fireplace for Your Home | nan | Movie | The first of its kind in UHD 4K, with the clearest picture available, a real fireplace sparks and crackles, adding warmth and atmosphere to any home."
"s761 | Fireplace 4K: Crackling Birchwood from Fireplace for Your Home | nan | Movie | For the first time in 4K Ultra-HD, everyone's favorite Yuletide fireplace snaps and crackles in crystal clear, high-def holiday warmth."
s762 | Human: The World Within | nan | TV Show | Cutting-edge science and captivating personal stories collide in this illuminating docuseries about the incredible workings of the human body.
"s763 | Sweet & Sour | South Korea | Movie | Faced with real-world opportunities and challenges, a couple endures the highs and lows of trying to make a long-distance relationship survive."
"s764 | Sweet Tooth | United States | TV Show | On a perilous adventure across a post-apocalyptic world, a lovable boy who's half-human and half-deer searches for a new beginning with a gruff protector."
"s765 | Trippin' with the Kandasamys | South Africa | Movie | To rekindle their marriages, best friends-turned-in-laws Shanthi and Jennifer plan a couples' getaway. But it comes with all kinds of surprises."
"s766 | Xtreme | Spain | Movie | In this fast-paced and action-packed thriller, a retired hitman â€” along with his sister and a troubled teen â€” takes revenge on his lethal stepbrother."
"s767 | Alan SaldaÃ±a: Locked Up | Mexico | Movie | Mexican comedian Alan SaldaÃ±a is back, poking gentle fun at himself and parceling advice, especially about how to stay married and how to be parents."
"s768 | Creator's File: GOLD | Japan | TV Show | Comedian Ryuji Akiyama satirizes top â€œcreatorsâ€� in Japan with a deadpan, unerring eye for humor, with help from some surprising celebrity guest stars."
"s769 | Dancing Queens | Sweden | Movie | A dancer who gets a job cleaning at a struggling drag club dreams of being in the show, and her talent catches an ambitious choreographer's eye."
"s770 | From Stress to Happiness | Argentina | Movie | A stressed-out documentary filmmaker goes on a journey of discovery with a pair of monks, one of whom is known as ""the happiest man in the world."""
"s771 | Myriam Fares: The Journey | United Arab Emirates | Movie | From pregnancy to album preparations, Lebanese singer and â€œQueen of the Stageâ€� Myriam Fares documents her experiences with her family while in lockdown."
"s772 | Pretty Guardian Sailor Moon Eternal The Movie | nan | TV Show | When a dark power enshrouds the Earth after a total solar eclipse, the scattered Sailor Guardians must reunite to bring light back into the world."
s773 | Summertime | Italy | TV Show | Two young adults from very different backgrounds fall in love during a summer on Italyâ€™s Adriatic Coast. Inspired by Federico Moccia's book series.
"s774 | The Girl and the Gun | Philippines | Movie | Fed up with abuse by those around her, a department store saleswoman finds a weapon in an alleyway and decides to settle scores."
"s775 | 2 Hearts | United States | Movie | In parallel love stories, the lives of college student Chris and wealthy businessman Jorge intersect in a profound twist of fate. Based on a true story."
"s776 | A Perfect Ending | United States | Movie | After confessing an unusual secret, a repressed wife â€“ prompted by her friends â€“ decides to explore her sexuality with a high-priced call girl."
"s777 | American Outlaws | United States | Movie | In the wake of the Civil War, Jesse James leads a feisty group of ranchers in a fight against a railroad baron bent on seizing their land at any cost."
"s778 | And Then Came Lola | United States | Movie | In this lesbian-themed nod to the film Run Lola Run, a photographer races against the clock to make it to an important meeting on time."
"s779 | Attack on Titan | Japan | TV Show | With his hometown in ruins, young Eren Yeager becomes determined to fight back against the giant Titans that threaten to destroy the human race."
"s780 | Battlefield Earth | United States | Movie | In the year 3000, an alien race known as the Psychlos devastate planet Earth and force the surviving human population into slavery."
"s781 | Ben & Holly's Little Kingdom | United Kingdom | TV Show | In the magical Little Kingdom, friends Ben Elf and fairy princess Holly have fun adventures as they learn about teamwork, sharing and problem-solving."
s782 | Black Holes | The Edge of All We Know | nan | Movie | Follow scientists on their quest to understand and capture the first image of a black hole while exploring the limits of our knowledge of the universe.
"s783 | Bliss | Canada, United States | Movie | Two young newlyweds seek out the help of unlicensed sex therapist Baltazar, who initiates the couple into the mysteries of tantric sex."
"s784 | Carnaval | Brazil | Movie | After a breakup, an influencer takes her friends on a free trip to Bahia's vibrant Carnival, where she learns life's not just about social media likes."
"s785 | Cloudburst | United States, Canada | Movie | A lesbian couple escapes from their nursing home and heads to Canada to get married. Along the way, they pick up a young male hitchhiker."
"s786 | Cocomelon | United States | TV Show | Learn letters, numbers, animal sounds and more with J.J. in this edutaining series that brings fun times with nursery rhymes for the whole family!"
"s787 | Company of Heroes | United States | Movie | During the last major German offensive of World War II, a group of Allied soldiers sets out against all odds to turn the war around."
"s788 | Cradle 2 the Grave | United States | Movie | When a jewel thief pulls off a risky diamond heist with his crew, a gang kidnaps his young daughter and steals the loot as a rival agent offers his help."
s789 | Domestic Disturbance | United States | Movie | A recovering alcoholic is skeptical of his son's claim that his new stepfather is a killer â€“ but soon begins to sense the boy is telling the truth.
"s790 | Downton Abbey | United Kingdom | TV Show | Exposing the snobbery and machinations of a vanishing class system, this series chronicles events in the lives of the Crawley family and their servants."
s791 | Dream/Killer | United States | Movie | This riveting crime doc follows Bill as he confronts America's broken judicial system after his son is falsely sentenced to 40 years in prison.
"s792 | Felon | United States | Movie | After killing a burglar while trying to protect his family, regular guy Wade is convicted of involuntary manslaughter and thrown into prison."
"s793 | Flipped | United States | Movie | Bryce and Juli first meet as children, with Juli having a crush on Bryce. As they mature, it appears their bond may blossom into something more."
"s794 | Fools Rush In | United States | Movie | When a one-night stand results in a pregnancy, two strangers with opposite personalities rush into marriage then must deal with the consequences."
"s795 | Gold Statue | Nigeria | Movie | After tracing an artifact to his ancestry, a young man and his friend's search for a gilded statue lands them in a maximum-security prison."
